Time,yaw,pitch,roll,magx,magy,magz,accelx,accely,accelz,gyrox,gyroy,gyroz
0.14597392082214355,-99.268,-1.208,4.031,0.0205,0.2638,0.4141,-0.147,-0.675,-9.746,9.2e-05,0.001218,-0.001098
0.2536158561706543,-99.269,-1.207,4.03,0.0215,0.2614,0.4129,-0.168,-0.699,-9.694,0.000924,0.001601,-1.7e-05
0.3928818702697754,-99.271,-1.207,4.029,0.0204,0.265,0.4088,-0.135,-0.682,-9.686,0.000755,-0.000381,0.000105
0.5874588489532471,-99.269,-1.207,4.029,0.0226,0.2626,0.4116,-0.25,-0.667,-9.71,0.00086,-0.000348,7e-06
0.6965839862823486,-99.27,-1.207,4.028,0.0217,0.2687,0.4141,-0.202,-0.696,-9.729,-0.000543,0.000508,0.000684
0.8309099674224854,-99.269,-1.209,4.03,0.0205,0.2662,0.4127,-0.262,-0.655,-9.72,-0.000597,0.001167,0.000671
1.0222358703613281,-99.269,-1.206,4.028,0.0227,0.2674,0.4141,-0.197,-0.704,-9.711,7e-06,0.00067,-0.000479
1.1476919651031494,-99.267,-1.208,4.026,0.0184,0.2639,0.4166,-0.202,-0.709,-9.69,0.00025,4e-05,-0.000377
1.290259838104248,-99.265,-1.21,4.028,0.0216,0.2651,0.4168,-0.17,-0.693,-9.688,-0.00066,0.000422,-0.001245
1.4829638004302979,-99.268,-1.21,4.03,0.0216,0.2638,0.4141,-0.272,-0.684,-9.72,0.000544,-0.000199,-0.000868
1.638225793838501,-99.267,-1.209,4.03,0.0204,0.2626,0.4102,-0.226,-0.687,-9.708,0.000422,0.000974,9.1e-05
1.7760789394378662,-99.264,-1.209,4.029,0.0216,0.2662,0.4141,-0.177,-0.716,-9.716,-0.000792,0.00033,-0.000478
1.9213759899139404,-99.261,-1.208,4.031,0.0195,0.2711,0.4113,-0.204,-0.693,-9.696,-0.000484,0.002011,1.6e-05
2.126013994216919,-99.262,-1.209,4.03,0.0206,0.2675,0.4167,-0.239,-0.666,-9.708,0.000902,-0.00021,-0.000732
2.272840976715088,-99.261,-1.208,4.03,0.0205,0.2651,0.4154,-0.272,-0.656,-9.711,0.000189,-0.000757,0.000159
2.4147789478302,-99.262,-1.207,4.032,0.0194,0.2663,0.4114,-0.224,-0.695,-9.697,-0.000758,0.000145,0.000681
2.523463010787964,-99.261,-1.205,4.031,0.0226,0.2638,0.4129,-0.253,-0.659,-9.67,0.000361,-5e-05,0.000388
2.666055917739868,-99.263,-1.209,4.03,0.0194,0.2651,0.414,-0.243,-0.676,-9.69,0.000759,0.000472,0.001099
2.8562519550323486,-99.264,-1.208,4.028,0.0216,0.2663,0.4167,-0.2,-0.693,-9.698,-0.00071,0.000385,-0.000882
2.990220785140991,-99.262,-1.211,4.03,0.0205,0.2615,0.4154,-0.16,-0.674,-9.732,-0.000238,0.000494,7.7e-05
3.13777494430542,-99.265,-1.21,4.031,0.0184,0.2687,0.4139,-0.21,-0.657,-9.681,-0.000513,0.000782,-0.000887
3.2779829502105713,-99.262,-1.211,4.031,0.0205,0.2639,0.4167,-0.246,-0.651,-9.666,-0.001136,-0.000466,0.000629
3.4237899780273438,-99.262,-1.209,4.031,0.0205,0.2674,0.4114,-0.213,-0.676,-9.722,0.000451,0.000443,0.000438
3.527796983718872,-99.259,-1.207,4.031,0.0216,0.2639,0.4194,-0.262,-0.671,-9.681,-0.000233,-0.000545,0.000706
3.6763839721679688,-99.256,-1.209,4.033,0.0214,0.2626,0.4063,-0.243,-0.694,-9.718,-0.000157,-0.000464,0.000695
3.810818910598755,-99.255,-1.209,4.034,0.0194,0.265,0.4087,-0.263,-0.656,-9.74,0.000246,-8.2e-05,7.6e-05
3.9174787998199463,-99.258,-1.209,4.032,0.0204,0.2614,0.4141,-0.21,-0.69,-9.707,5e-05,-0.000151,0.000113
4.10718297958374,-99.257,-1.21,4.031,0.0194,0.2651,0.4127,-0.171,-0.692,-9.676,0.000126,0.0012,0.000164
4.242729902267456,-99.258,-1.208,4.03,0.0205,0.265,0.4128,-0.157,-0.7,-9.679,0.001297,-0.001418,-0.000963
4.350984811782837,-99.257,-1.208,4.031,0.0215,0.2638,0.4128,-0.206,-0.718,-9.699,-0.000507,0.000175,-0.001131
4.459235906600952,-99.255,-1.207,4.029,0.0194,0.2663,0.4127,-0.224,-0.691,-9.701,-0.000619,-0.00173,0.000261
4.568781852722168,-99.256,-1.207,4.028,0.0217,0.2675,0.418,-0.249,-0.649,-9.711,-0.00064,-0.001238,0.000505
4.7061607837677,-99.251,-1.205,4.027,0.0237,0.265,0.4103,-0.221,-0.679,-9.698,0.000785,0.000444,6.8e-05
4.858625888824463,-99.251,-1.206,4.027,0.0215,0.2614,0.4155,-0.2,-0.697,-9.658,-0.000173,-0.000877,0.000289
4.973455905914307,-99.253,-1.207,4.028,0.0238,0.2674,0.4155,-0.235,-0.691,-9.694,0.000244,0.000206,0.000455
5.099071979522705,-99.252,-1.207,4.03,0.0216,0.2662,0.4141,-0.2,-0.654,-9.725,-5.5e-05,-0.000234,-0.000234
5.339005947113037,-99.251,-1.205,4.027,0.0195,0.2651,0.4166,-0.254,-0.689,-9.708,-0.000758,0.000185,0.000196
5.521730899810791,-99.244,-1.202,4.031,0.0205,0.2686,0.4114,-0.193,-0.689,-9.708,0.000572,0.000987,-0.000961
5.682039976119995,-99.241,-1.199,4.031,0.0205,0.265,0.4101,-0.175,-0.69,-9.692,0.000766,0.000268,0.001039
5.845618963241577,-99.239,-1.201,4.032,0.0217,0.2675,0.4154,-0.222,-0.654,-9.719,0.000596,0.00011,1.1e-05
5.998178958892822,-99.242,-1.204,4.035,0.0227,0.265,0.4142,-0.275,-0.651,-9.685,-0.000958,-0.000296,-0.000636
6.1059088706970215,-99.241,-1.204,4.035,0.0194,0.2615,0.418,-0.196,-0.666,-9.704,0.000645,0.000762,-0.000396
6.251897811889648,-99.241,-1.204,4.037,0.0216,0.2651,0.4154,-0.247,-0.669,-9.711,0.000689,-0.000884,-0.000242
6.430569887161255,-99.238,-1.201,4.034,0.0205,0.2638,0.4115,-0.142,-0.706,-9.718,-0.000642,-0.001292,2e-05
6.560546875,-99.24,-1.201,4.034,0.0184,0.2651,0.4153,-0.176,-0.691,-9.686,0.000404,-0.0001,0.000379
6.669933795928955,-99.245,-1.2,4.035,0.0205,0.2663,0.4141,-0.202,-0.697,-9.66,0.000318,0.00037,-8.6e-05
6.776753902435303,-99.248,-1.2,4.035,0.0216,0.2662,0.4141,-0.271,-0.664,-9.693,0.000799,-0.000898,0.000105
6.887786865234375,-99.252,-1.203,4.036,0.0205,0.2615,0.4154,-0.281,-0.669,-9.673,0.001478,-0.000274,-5.9e-05
7.030642986297607,-99.247,-1.205,4.034,0.0204,0.2638,0.4115,-0.22,-0.693,-9.701,-0.000914,0.00076,0.001259
7.193108797073364,-99.246,-1.206,4.035,0.0184,0.2675,0.4152,-0.192,-0.701,-9.676,0.000279,0.000775,0.001334
7.341209888458252,-99.244,-1.206,4.033,0.0195,0.2651,0.4153,-0.168,-0.703,-9.724,-0.000351,0.00016,0.000545
7.494696855545044,-99.242,-1.207,4.034,0.0205,0.2639,0.4141,-0.175,-0.677,-9.664,0.000848,-0.000148,0.00146
7.597524881362915,-99.24,-1.208,4.033,0.0226,0.2626,0.4155,-0.182,-0.697,-9.697,0.001178,0.00067,1.4e-05
7.707037925720215,-99.24,-1.21,4.032,0.0248,0.2662,0.4156,-0.141,-0.703,-9.72,-3e-06,-0.000652,0.000554
7.8418779373168945,-99.24,-1.208,4.031,0.0215,0.2662,0.4088,-0.144,-0.695,-9.699,0.000839,-0.001351,7.5e-05
7.979890823364258,-99.239,-1.209,4.032,0.0205,0.2639,0.4141,-0.159,-0.694,-9.692,0.000429,0.00096,9.1e-05
8.087607860565186,-99.237,-1.207,4.035,0.0215,0.2626,0.4115,-0.175,-0.701,-9.693,0.000218,-0.000346,-0.000224
8.278158903121948,-99.238,-1.204,4.036,0.0205,0.265,0.4128,-0.248,-0.661,-9.71,-0.0014,0.000284,0.000166
8.47003984451294,-99.236,-1.203,4.032,0.0206,0.2675,0.4167,-0.206,-0.712,-9.703,-0.001258,0.000275,-8.2e-05
8.667577981948853,-99.23,-1.204,4.033,0.0195,0.2639,0.4167,-0.211,-0.682,-9.713,0.000937,-0.000237,-0.001251
8.807651996612549,-99.228,-1.203,4.034,0.0217,0.2699,0.414,-0.251,-0.676,-9.678,-0.000519,4.2e-05,2.8e-05
8.911572933197021,-99.231,-1.203,4.033,0.0238,0.2674,0.4142,-0.19,-0.701,-9.7,0.000613,0.000409,-0.0009
9.022825002670288,-99.23,-1.202,4.034,0.0205,0.2638,0.4115,-0.177,-0.655,-9.708,-0.000575,0.000306,0.00088
9.18238377571106,-99.229,-1.202,4.034,0.0205,0.2638,0.4115,-0.249,-0.647,-9.706,0.000343,0.000734,0.000296
9.321488857269287,-99.229,-1.203,4.033,0.0248,0.2638,0.413,-0.24,-0.692,-9.712,-0.001042,-0.00032,-0.00092
9.4322350025177,-99.229,-1.2,4.036,0.0216,0.265,0.4141,-0.225,-0.666,-9.723,0.000366,0.001717,-0.000451
9.577565908432007,-99.222,-1.199,4.037,0.0194,0.2663,0.4114,-0.256,-0.656,-9.702,0.001131,-0.000475,-0.000537
9.685740947723389,-99.224,-1.198,4.036,0.0205,0.2627,0.4154,-0.218,-0.66,-9.69,-0.000497,3.7e-05,-0.000659
9.81371283531189,-99.224,-1.198,4.034,0.0215,0.2614,0.4142,-0.193,-0.683,-9.665,0.000396,-0.000806,-0.001107
9.935105800628662,-99.222,-1.199,4.035,0.0195,0.2663,0.4153,-0.19,-0.656,-9.671,-0.000861,0.00086,-0.000763
10.077380895614624,-99.218,-1.198,4.036,0.0216,0.2639,0.4155,-0.248,-0.64,-9.677,0.000275,0.00024,-0.000209
10.260887861251831,-99.215,-1.201,4.031,0.0215,0.2638,0.4115,-0.208,-0.67,-9.713,-0.000681,-0.002239,-0.000479
10.407010793685913,-99.215,-1.202,4.032,0.0216,0.2686,0.4101,-0.16,-0.727,-9.724,0.000553,0.000135,6e-05
10.596152782440186,-99.215,-1.203,4.033,0.0226,0.2662,0.4115,-0.232,-0.704,-9.677,-0.000785,7.5e-05,0.000398
10.699148893356323,-99.216,-1.204,4.032,0.0216,0.2662,0.4141,-0.191,-0.682,-9.676,-0.001181,0.000312,0.000397
10.804260969161987,-99.216,-1.206,4.031,0.0215,0.2614,0.4155,-0.16,-0.672,-9.697,0.000143,-0.000333,0.000268
10.946517944335938,-99.213,-1.205,4.031,0.0227,0.2675,0.4155,-0.166,-0.71,-9.681,-0.000549,-0.000201,0.000829
11.085644960403442,-99.214,-1.204,4.029,0.0215,0.2638,0.4089,-0.188,-0.697,-9.684,0.001171,-0.000606,-0.000381
11.230401992797852,-99.22,-1.207,4.03,0.0216,0.2662,0.4115,-0.223,-0.663,-9.669,0.001184,0.00023,-1.4e-05
11.370422840118408,-99.222,-1.205,4.031,0.0205,0.2638,0.4128,-0.231,-0.666,-9.697,-7.9e-05,0.001808,0.000305
11.559071779251099,-99.223,-1.206,4.03,0.0195,0.2663,0.414,-0.178,-0.702,-9.688,0.0001,2.6e-05,-0.000419
11.699818849563599,-99.227,-1.207,4.031,0.0205,0.2638,0.4115,-0.145,-0.713,-9.679,0.001075,-0.000115,0.000684
11.847128868103027,-99.23,-1.205,4.031,0.0216,0.2675,0.4141,-0.133,-0.682,-9.66,-0.000544,0.000781,-0.001083
11.953590869903564,-99.231,-1.205,4.032,0.0205,0.2651,0.4154,-0.145,-0.679,-9.656,-0.000137,-0.000603,0.000165
12.088575839996338,-99.228,-1.204,4.03,0.0226,0.2674,0.4102,-0.159,-0.702,-9.703,0.000802,0.000814,-0.00042
12.280149936676025,-99.23,-1.203,4.03,0.0194,0.2651,0.4114,-0.251,-0.674,-9.687,-0.000113,-0.001776,0.000377
12.422151803970337,-99.23,-1.203,4.03,0.0217,0.2723,0.4153,-0.266,-0.68,-9.683,0.000149,-0.001358,-0.000204
12.557746887207031,-99.232,-1.204,4.029,0.0227,0.2627,0.4182,-0.259,-0.686,-9.692,-0.000653,-0.000764,-0.000756
12.69333791732788,-99.232,-1.204,4.03,0.0215,0.2626,0.4115,-0.29,-0.68,-9.698,-0.000218,-0.000117,0.001155
12.837216854095459,-99.214,-1.188,3.969,0.0215,0.2626,0.4102,-0.155,-0.634,-9.713,-0.023151,-0.007683,-0.000505
13.027649879455566,-99.181,-1.157,4.047,0.0204,0.2614,0.4115,-0.446,-0.715,-9.611,-0.007747,0.007333,0.003385
13.132986783981323,-99.174,-1.164,3.969,0.0205,0.2626,0.4141,0.01,-0.864,-9.623,0.002169,-0.031917,-0.01745
13.3675057888031,-99.192,-1.229,3.699,0.0172,0.2603,0.4153,-0.164,-0.668,-9.691,-0.013068,-0.003067,-0.002208
13.564387798309326,-99.222,-1.265,3.486,0.0216,0.2663,0.4154,-0.23,-0.597,-9.694,-0.020164,0.027275,0.008417
13.707336902618408,-99.364,-1.248,3.395,0.0204,0.2579,0.4181,-0.186,-1.218,-9.578,0.002738,0.016766,-0.004582
13.847898006439209,-99.307,-1.256,3.318,0.0227,0.2627,0.4221,-0.648,-0.506,-9.604,0.026359,-0.021095,-0.033558
13.95560097694397,-99.319,-1.252,3.48,0.0216,0.2615,0.4195,-0.127,-0.253,-9.808,-0.010006,0.008086,0.006624
14.092527866363525,-99.319,-1.251,3.46,0.0205,0.2639,0.4141,-0.171,-0.619,-9.671,-0.022097,0.016677,0.000952
14.295512914657593,-99.354,-1.282,3.431,0.0215,0.2602,0.4168,-0.351,-0.729,-9.638,0.010913,-0.010008,-0.035228
14.437781810760498,-99.407,-1.189,3.16,0.0194,0.2591,0.4207,0.106,0.048,-10.055,-0.008795,0.009929,-0.106571
14.577739000320435,-99.451,-1.143,3.301,0.0226,0.259,0.4156,-0.233,-0.716,-9.652,0.011415,-0.003285,-0.009398
14.712076902389526,-99.478,-1.156,3.272,0.0173,0.2603,0.4206,-0.212,-0.612,-9.704,0.002351,-2.5e-05,-0.004244
14.852985858917236,-99.821,-0.762,3.105,0.0161,0.2555,0.418,0.383,-1.068,-9.873,-0.015733,0.138671,-0.147212
14.991106986999512,-100.114,-0.094,1.849,0.0108,0.2544,0.419,0.092,0.468,-9.763,-0.178764,0.012963,0.033162
15.178059816360474,-100.024,-0.773,1.786,0.0149,0.2471,0.4194,-0.142,-0.37,-9.659,0.064084,-0.009052,-0.009737
15.321149826049805,-99.964,-0.541,2.023,0.0117,0.2484,0.4218,-0.007,-0.322,-9.72,0.014838,0.027276,-0.012144
15.507845878601074,-99.938,-0.228,2.426,0.0129,0.252,0.4218,-0.16,-0.121,-10.283,0.194271,0.012136,-0.029687
15.612327814102173,-100.146,-0.055,4.0,0.0108,0.2592,0.415,0.175,-0.603,-9.844,0.34789,0.024981,-0.000121
15.800963878631592,-99.936,0.073,9.385,0.0103,0.3059,0.3905,-0.135,-1.611,-9.402,0.401767,0.028582,0.065262
15.943384885787964,-99.439,0.171,12.281,0.0104,0.3227,0.377,-0.123,-2.033,-9.521,0.411988,0.022812,0.057313
16.078637838363647,-99.053,0.142,16.4,0.0128,0.3502,0.3569,0.058,-2.799,-9.222,0.495312,-0.012446,0.055031
16.188249826431274,-98.908,0.117,19.159,0.016,0.3681,0.337,0.03,-3.186,-9.297,0.45762,-0.014692,0.04296
16.326778888702393,-98.806,0.074,23.526,0.0163,0.3967,0.3139,0.156,-3.728,-9.123,0.547865,0.025664,-0.035403
16.438435792922974,-98.822,0.012,26.616,0.0161,0.4038,0.294,-0.18,-4.362,-8.543,0.480725,-0.002351,-0.010765
16.540186882019043,-98.985,0.143,29.22,0.0183,0.4193,0.2741,-0.069,-4.734,-8.524,0.45622,0.007771,-0.064672
16.6773419380188,-99.36,0.273,33.563,0.0149,0.436,0.2447,0.083,-5.393,-7.967,0.383308,-0.034325,0.010922
16.818376779556274,-99.277,-0.041,36.858,0.0159,0.4514,0.2182,-0.246,-5.871,-7.571,0.421749,-0.022277,0.042298
16.957214832305908,-99.117,-0.336,40.035,0.019,0.4632,0.1945,-0.186,-6.384,-7.429,0.417947,-0.010009,0.01028
17.06148099899292,-99.263,-0.212,42.748,0.0167,0.4705,0.1701,-0.113,-6.603,-7.099,0.51199,-0.00728,-0.050069
17.203744888305664,-99.511,-0.057,47.307,0.0175,0.481,0.1358,-0.0,-7.173,-6.522,0.534456,-0.019364,0.000852
17.308055877685547,-99.513,-0.235,50.343,0.0193,0.4857,0.1108,-0.09,-7.595,-6.062,0.494747,-0.012929,0.026162
17.444158792495728,-99.535,-0.229,53.427,0.0222,0.4915,0.0832,0.029,-7.878,-5.854,0.415281,0.001749,-0.011834
17.552666902542114,-99.539,-0.266,56.486,0.0207,0.4877,0.0595,-0.071,-8.188,-5.292,0.412467,-0.003407,0.007684
17.688111782073975,-99.501,-0.44,59.231,0.0204,0.4887,0.0344,-0.194,-8.298,-4.982,0.40459,-0.016473,0.038349
17.794047832489014,-99.598,-0.39,61.661,0.0212,0.4893,0.0124,-0.343,-8.374,-4.781,0.446676,-0.019737,-0.082076
17.929919004440308,-99.82,-0.151,65.727,0.0207,0.4867,-0.018,0.008,-8.977,-3.942,0.473653,-0.006187,-0.009885
18.037800788879395,-99.773,-0.299,68.263,0.0204,0.4865,-0.0391,0.037,-9.119,-3.543,0.417129,-0.0083,0.045802
18.175187826156616,-99.615,-0.908,71.871,0.0252,0.4779,-0.0664,-0.171,-9.243,-3.058,0.442937,-0.012414,0.094099
18.365935802459717,-99.726,-0.927,75.957,0.0276,0.4619,-0.1016,-0.18,-9.613,-2.182,0.307531,-0.029353,-0.063156
18.469483852386475,-99.876,-0.744,77.094,0.0251,0.4582,-0.1149,-0.051,-9.613,-2.0,0.118192,-0.008032,-0.011854
18.607533931732178,-99.776,-0.884,78.219,0.025,0.4569,-0.1241,-0.227,-9.528,-1.952,0.173305,0.00421,0.033103
18.743384838104248,-99.697,-1.018,79.421,0.028,0.4556,-0.1332,-0.251,-9.65,-1.634,0.122382,-0.000636,-0.000497
18.930745840072632,-99.572,-1.084,79.908,0.028,0.452,-0.1292,-0.106,-9.683,-1.648,0.025778,0.006531,0.011678
19.073977947235107,-99.463,-1.175,80.089,0.03,0.4495,-0.1396,-0.109,-9.678,-1.598,0.002962,-0.001724,0.005078
19.271676778793335,-99.409,-1.169,80.112,0.029,0.4544,-0.1371,-0.215,-9.634,-1.613,-0.002921,-0.000995,-0.00165
19.46238684654236,-99.341,-1.178,80.097,0.0269,0.4532,-0.1358,-0.163,-9.644,-1.6,-0.004833,-0.002735,-0.001307
19.654141902923584,-99.262,-1.184,80.067,0.0291,0.4556,-0.1358,-0.21,-9.646,-1.634,-0.005434,0.003004,0.004138
19.79634380340576,-99.201,-1.194,80.074,0.0302,0.4532,-0.1317,-0.216,-9.617,-1.599,-0.002891,0.000235,0.002015
19.9890878200531,-99.11,-1.211,80.091,0.0301,0.4532,-0.1344,-0.142,-9.664,-1.651,-0.004806,-0.003299,0.003236
20.091099977493286,-99.077,-1.216,80.067,0.0281,0.4556,-0.1319,-0.173,-9.651,-1.61,-0.006924,0.000381,0.002904
20.197606801986694,-99.059,-1.218,79.986,0.029,0.4496,-0.1317,-0.124,-9.77,-1.489,-0.045181,-0.001842,0.005717
20.33173179626465,-98.951,-1.283,79.165,0.0303,0.4568,-0.1265,-0.216,-9.734,-1.521,-0.182528,0.002669,0.017067
20.472648859024048,-98.612,-1.49,77.379,0.0306,0.4654,-0.1161,-0.249,-9.624,-1.958,-0.27214,0.041098,0.033206
20.658228874206543,-98.136,-1.851,74.403,0.0335,0.4764,-0.0831,-0.334,-9.315,-2.873,-0.189563,0.01829,0.025762
20.84974479675293,-98.205,-1.359,72.957,0.0285,0.4826,-0.069,-0.237,-9.411,-2.736,-0.103463,0.004528,-0.060816
20.99776577949524,-98.53,-0.72,70.561,0.0243,0.478,-0.0533,0.068,-9.49,-2.906,-0.549595,-0.028384,-0.123129
21.18999695777893,-98.261,-1.409,63.767,0.0275,0.4904,0.0008,-0.318,-8.682,-4.234,-0.552301,0.001712,-0.003815
21.37962293624878,-98.423,-1.136,57.578,0.0262,0.4932,0.0548,-0.193,-8.185,-5.234,-0.545711,0.008348,-0.000959
21.56724977493286,-98.517,-0.792,52.007,0.0182,0.4888,0.1007,0.083,-8.013,-5.725,-0.659098,0.012368,-0.036127
21.67355489730835,-98.765,0.29,46.458,0.0133,0.4771,0.1455,-0.143,-6.943,-6.447,-0.884222,0.139562,-0.192299
21.81168794631958,-98.859,1.266,40.985,0.0041,0.4642,0.1901,0.116,-6.222,-7.418,-0.716973,0.045204,0.012483
21.99734377861023,-99.235,2.008,34.07,-0.0042,0.4367,0.2412,0.344,-5.465,-7.881,-0.75285,0.030356,-0.097256
22.140328884124756,-99.067,1.896,26.526,-0.0041,0.4009,0.2959,-0.344,-4.309,-8.47,-0.91635,-0.021134,0.091984
22.32892894744873,-98.664,2.599,12.46,-0.0097,0.3205,0.3784,0.467,-1.646,-8.862,-1.79188,0.125294,0.087391
22.465954780578613,-98.303,3.956,2.722,-0.0159,0.2485,0.4175,1.741,-0.379,-9.957,-0.568849,0.16736,-0.119703
22.656720876693726,-100.244,4.595,-7.573,-0.0287,0.1789,0.4392,0.914,1.309,-9.694,-1.06747,0.069928,-0.214403
22.760963916778564,-100.897,4.671,-13.454,-0.0315,0.1332,0.4583,1.045,2.261,-9.49,-1.009251,0.021167,-0.022953
22.867616891860962,-101.143,4.739,-20.108,-0.0327,0.0705,0.4609,0.631,3.291,-8.825,-1.339368,0.020347,0.020561
23.007781982421875,-100.778,5.25,-30.103,-0.0343,-0.0079,0.4569,0.825,5.282,-8.37,-0.777998,-0.064966,0.051477
23.113312005996704,-100.679,4.968,-34.729,-0.0321,-0.0502,0.4446,0.88,5.658,-7.94,-0.896094,-0.035007,-0.045218
23.251901865005493,-100.831,4.434,-41.946,-0.0314,-0.1057,0.4301,0.459,6.911,-7.073,-0.8123,-0.03744,-0.131581
23.44056797027588,-103.124,3.458,-48.133,-0.0283,-0.1494,0.4072,0.965,7.247,-6.516,-0.352343,0.091797,-0.237095
